name,id,gender,uid,department
Joshua Marston,6530,0,5872,Directing
John Gulager,6531,0,62797,Directing
Brandon Cronenberg,6532,0,1081445,Directing
Frank Capra,6533,0,2662,Directing
Tod Williams,6534,0,20133,Directing
Jack Sholder,6535,0,62020,Directing
Ted Post,6536,0,18635,Directing
Michael Haigney,6537,0,65428,Directing
Tom McLoughlin,6538,0,63550,Directing
Adam Marcus,6539,0,64743,Directing
John Maclean,6540,0,1062805,Directing
Benny Boom,6541,0,134129,Directing
Howard Hawks,6542,0,11435,Directing
Nnegest Likké,6543,1,1039544,Directing
Christopher Leitch,6544,0,57436,Directing
Patricia Cardoso,6545,0,116832,Directing
Damien O'Donnell,6546,0,65865,Directing
Peter M. Cohen,6547,0,1058138,Directing
Mel Stuart,6548,0,3451,Directing
Anthony Hickox,6549,0,48965,Directing
Tom Schulman,6550,0,2691,Directing
Jill Sprecher,6551,1,145134,Directing
Darren Stein,6552,0,239418,Directing
David Nixon,6553,0,114614,Directing
Jason Eisener,6554,0,141673,Directing
Enrique Begné,6555,0,1480591,Directing
Matthew Bright,6556,0,55117,Directing
Michael Landon Jr.,6557,0,60438,Directing
Andrea Arnold,6558,1,71082,Directing
Whit Stillman,6559,0,78188,Directing
Leslye Headland,6560,0,217587,Directing
Bobby Roth,6561,0,111944,Directing
Tim Heidecker,6562,0,132856,Directing
Michael Worth,6563,0,84769,Directing
Deon Taylor,6564,0,119419,Directing
Jason Alexander,6565,0,1206,Directing
Conor McPherson,6566,0,73289,Directing
Will Canon,6567,0,223098,Directing
Philip Zlotorynski,6568,0,1271492,Directing
Lance Kawas,6569,0,109905,Directing
Francesca Gregorini,6570,1,564082,Directing
Márcio Garcia,6571,0,228041,Directing
Craig Moss,6572,0,130051,Directing
Michael Jai White,6573,0,64856,Directing
Paolo Monico,6574,0,587519,Directing
Youssef Delara,6575,0,930627,Directing
Darin Scott,6576,0,57777,Directing
Christian Sesma,6577,0,130530,Directing
Monte Hellman,6578,0,20921,Directing
Brian Caunter,6579,0,566314,Directing
Chris D'Arienzo,6580,0,131060,Directing
Isaac Florentine,6581,0,78108,Directing
Heidi Ewing,6582,0,19003,Directing
Leon Ford,6583,0,84451,Directing
Hank Braxtan,6584,0,117168,Directing
John Carl Buechler,6585,0,64722,Directing
Rajkumar Hirani,6586,0,85675,Directing
Victor Nunez,6587,0,138322,Directing
Rohit Jugraj,6588,0,1312905,Directing
Kresten Vestbjerg Andersen,6589,0,66879,Directing
Alex van Warmerdam,6590,0,27875,Directing
Pawel Pawlikowski,6591,0,64194,Directing
Frank Sebastiano,6592,0,111745,Directing
Stacy Peralta,6593,0,4319,Directing
Nacho Vigalondo,6594,0,118303,Directing
Ning Hao,6595,0,17295,Directing
Tony Giglio,6596,0,42712,Directing
Stanley Donen,6597,0,13284,Directing
Joe Cross,6598,0,567558,Directing
John Sullivan,6599,0,151460,Directing
Tommy Lee Wallace,6600,0,11777,Directing
Don Taylor,6601,0,9108,Directing
Leslie Small,6602,0,559968,Directing
Éric Tessier,6603,0,130358,Directing
Alison Maclean,6604,1,157879,Directing
Alice Wu,6605,1,84461,Directing
Sarah Gavron,6606,0,93288,Directing
James Ponsoldt,6607,0,930710,Directing
Joshua Tickell,6608,0,74600,Directing
Tim Boxell,6609,0,133684,Directing
Michael D. Sellers,6610,0,59975,Directing
Reed Cowan,6611,0,123990,Directing
James Dodson,6612,0,61848,Directing
Alex Rivera,6613,0,91252,Directing
John Murlowski,6614,0,110834,Directing
Benni Diez,6615,0,1290942,Directing
Danny Perez,6616,0,130858,Directing
Robby Henson,6617,0,21415,Directing
Zackary Adler,6618,0,439236,Directing
Dominic Burns,6619,0,230157,Directing
Carmen Marron,6620,0,232216,Directing
Jason Stone,6621,0,1046127,Directing
Jerry Rees,6622,0,108217,Directing
David Hand,6623,0,5446,Directing
Jaco Booyens,6624,0,1734565,Directing
Danny Steinmann,6625,0,58822,Directing
Jon Gunn,6626,0,94471,Directing
Hayley Cloake,6627,1,449832,Directing
Tay Garnett,6628,0,74878,Directing
Shyam Madiraju,6629,0,1413504,Directing
Harmage Singh Kalirai,6630,0,107725,Directing
Rita Merson,6631,0,1385666,Directing
William Wyler,6632,0,10001,Directing
Larry Clark,6633,0,51917,Directing
Petter Næss,6634,0,49555,Directing
Robert Fontaine,6635,0,1523137,Directing
Neil Mcenery-West,6636,0,1560279,Directing
Anthony O'Brien,6637,0,1388653,Directing
Lloyd Kaufman,6638,0,78021,Directing
David Robert Mitchell,6639,0,558929,Directing
Robert Mulligan,6640,0,8482,Directing
Liu Chia-Liang,6641,0,26775,Directing
Chris Kentis,6642,0,640,Directing
Alex Kendrick,6643,0,78040,Directing
Robert Rossen,6644,0,14875,Directing
Jack Conway,6645,0,82413,Directing
Sylvain Chomet,6646,0,21768,Directing
Chris Eyre,6647,0,1232592,Directing
Elia Kazan,6648,0,2746,Directing
Debra Granik,6649,1,121873,Directing
Henry King,6650,0,37362,Directing
Miranda July,6651,1,16860,Directing
Max Joseph,6652,0,1257827,Directing
Jim Jarmusch,6653,0,4429,Directing
Kevin Tenney,6654,0,82579,Directing
Ari Folman,6655,0,56198,Directing
Marielle Heller,6656,1,177532,Directing
David Sington,6657,0,86662,Directing
Kelly Reichardt,6658,1,56383,Directing
Bob Giraldi,6659,0,89467,Directing
Huck Botko,6660,0,120246,Directing
David Duchovny,6661,0,12640,Directing
Mitchell Lichtenstein,6662,0,57055,Directing
Lance Mungia,6663,0,116653,Directing
Hue Rhodes,6664,0,223909,Directing
Danny Provenzano,6665,0,1736589,Directing
Bill Muir,6666,0,1062889,Directing
Noah Buschel,6667,0,114004,Directing
Brian Yuzna,6668,0,27992,Directing
Hunter Richards,6669,0,52856,Directing
Laurie Collyer,6670,0,96222,Directing
Aaron Hann,6671,0,1454563,Directing
Phil Claydon,6672,0,82822,Directing
Ralph Ziman,6673,0,88970,Directing
John Simpson,6674,0,73112,Directing
Colin Minihan,6675,0,1310518,Directing
Conor McMahon,6676,0,78545,Directing
Chris Shadley,6677,0,112289,Directing
Simon Napier-Bell,6678,0,1253596,Directing
Simon Yin,6679,0,1070340,Directing
Jeff Crook,6680,0,86037,Directing
Orson Welles,6681,0,40,Directing
Dave Payne,6682,0,30870,Directing
Brad Copeland,6683,0,68574,Directing
Paul Bunnell,6684,0,1031972,Directing
Phil Morrison,6685,0,17246,Directing
Harald Reinl,6686,0,33542,Directing
Tanner Beard,6687,0,1018660,Directing
Scott Dow,6688,0,1434686,Directing
Derick Martini,6689,0,33349,Directing
Jerry Dugan,6690,0,1378892,Directing
Tim Hunter,6691,0,15858,Directing
Richard Ayoade,6692,0,98103,Directing
Jehane Noujaim,6693,1,115892,Directing
Jean-Marc Barr,6694,0,1642,Directing
Remo D'Souza,6695,0,1170143,Directing
John Laing,6696,0,1108711,Directing
Jamal Hill,6697,0,121473,Directing
Daniel Stamm,6698,0,120245,Directing
Carlos Carrera,6699,0,7348,Directing
Benh Zeitlin,6700,0,223516,Directing
J. Lee Thompson,6701,0,18669,Directing
Maggie Greenwald,6702,0,94831,Directing
Vera Farmiga,6703,1,21657,Directing
Vijay Chandar,6704,0,588015,Directing
Jonathan Wacks,6705,0,196769,Directing
Khyentse Norbu,6706,0,115309,Directing
Tony Krantz,6707,0,41621,Directing
Mitchell Altieri,6708,0,94917,Directing
W.D. Hogan,6709,0,1187609,Directing
Corey Grant,6710,0,1018699,Directing
Lucky McKee,6711,0,51534,Directing
Richard Boddington,6712,0,115585,Directing
Steven R. Monroe,6713,0,88039,Directing
Mark Illsley,6714,0,942084,Directing
Ritesh Batra,6715,0,1117026,Directing
Sally Potter,6716,1,57206,Directing
Brad J. Silverman,6717,0,1156260,Directing
Dave Meyers,6718,0,54827,Directing
David M. Matthews,6719,0,155747,Directing
Nadine Labaki,6720,1,53431,Directing
Lluís Quílez,6721,0,1346215,Directing
Eytan Fox,6722,0,160,Directing
Romesh Sharma,6723,0,231345,Directing
François Truffaut,6724,0,1650,Directing
Adam Goldberg,6725,0,6163,Directing
Travis Zariwny,6726,0,22239,Directing
Adrienne Shelly,6727,1,66496,Directing
Newt Arnold,6728,0,70250,Directing
Alex Cox,6729,0,31493,Directing
Fabián Bielinsky,6730,0,74907,Directing
Dror Moreh,6731,0,1085923,Directing
Rebecca Miller,6732,1,41670,Directing
Maggie Carey,6733,0,1088647,Directing
Henry Bean,6734,0,30458,Directing
Simeon Rice,6735,0,1501366,Directing
Jeff Garlin,6736,0,60074,Directing
Qasim Basir,6737,0,550858,Directing
Adam Green,6738,0,70890,Directing
Charlie Chaplin,6739,0,13848,Directing
Pete Jones,6740,0,285452,Directing
Bruce Campbell,6741,0,11357,Directing
Adam Carolla,6742,0,76245,Directing
Bruce McDonald,6743,0,55189,Directing
James Mottern,6744,0,105313,Directing
Gerard Johnstone,6745,0,1288796,Directing
Robert Greenwald,6746,0,51521,Directing
David Ray,6747,0,1375378,Directing
David Rodriguez,6748,0,991853,Directing
Nae Caranfil,6749,0,55520,Directing
David Winning,6750,0,52044,Directing
Frank Lotito,6751,0,1002001,Directing
Timothy Woodward Jr.,6752,0,1169157,Directing
Tara Subkoff,6753,1,61111,Directing
Russell Friedenberg,6754,0,70076,Directing
Lucrecia Martel,6755,0,56208,Directing
Edward Dmytryk,6756,0,64114,Directing
Zak Penn,6757,0,11011,Directing
Alex Ranarivelo,6758,0,474199,Directing
Mathieu Amalric,6759,0,8789,Directing
David Worth,6760,0,22012,Directing
Leslie H. Martinson,6761,0,27728,Directing
Robert M. Young,6762,0,86293,Directing
Steve Buscemi,6763,0,884,Directing
Ham Tran,6764,0,143430,Directing
Rich Cowan,6765,0,39822,Directing
Boris Rodriguez,6766,0,1024216,Directing
Sadyk Sher-Niyaz,6767,0,1372345,Directing
Paul Donovan,6768,0,144430,Directing
Jonathan Kesselman,6769,0,557818,Directing
Arjun Sablok,6770,0,631226,Directing
Tyler Oliver,6771,0,971918,Directing
Douglas Cheek,6772,0,90525,Directing
Michael D. Olmos,6773,0,133790,Directing
Deryck Broom,6774,0,932013,Directing
Henry Hathaway,6775,0,37360,Directing
Giovanni Zelko,6776,0,1504620,Directing
Claudia Sainte-Luce,6777,0,1200528,Directing
Jamie Babbit,6778,1,59466,Directing
David Boyd,6779,0,55441,Directing
Anna Muylaert,6780,1,550280,Directing
Steve Taylor,6781,0,440517,Directing
James David Pasternak,6782,0,233519,Directing
Laurent Bouhnik,6783,0,128712,Directing
Tom Sanchez,6784,0,1499089,Directing
David Caffrey,6785,0,108497,Directing
Adam Jay Epstein,6786,0,66514,Directing
Justin Thomas Ostensen,6787,0,1041549,Directing
Ossie Davis,6788,0,15531,Directing
Jay Alaimo,6789,0,204325,Directing
Dylan Bank,6790,0,479587,Directing
Rob McKittrick,6791,0,52941,Directing
Jeff Burr,6792,0,31621,Directing
Guy Maddin,6793,0,97579,Directing
Regardt van den Bergh,6794,0,93916,Directing
Panos Cosmatos,6795,0,1044250,Directing
Gareth Evans,6796,0,142013,Directing
Matthew R. Anderson,6797,0,24528,Directing
Joe Marino,6798,0,1184745,Directing
Joel Anderson,6799,0,97591,Directing
Shimit Amin,6800,0,76447,Directing
Douglas Trumbull,6801,0,12112,Directing
Mona Lerche,6802,1,1280031,Directing
Levan Gabriadze,6803,0,86688,Directing
Bradley Parker,6804,0,999812,Directing
Clive Barker,6805,0,31211,Directing
Harold Cronk,6806,0,937340,Directing
Takao Okawara,6807,0,50651,Directing
Duncan Tucker,6808,0,7426,Directing
Russ Meyer,6809,0,4590,Directing
Robert D. Webb,6810,0,89216,Directing
Allan Dwan,6811,0,93905,Directing
Andrew Steggall,6812,0,1521130,Directing
Ben Lewin,6813,0,168330,Directing
Robert Kenner,6814,0,95687,Directing
Andrew Erwin,6815,0,909318,Directing
Craig Johnson,6816,0,303056,Directing
Sean Durkin,6817,0,527607,Directing
Gillian Robespierre,6818,1,1284099,Directing
Courtney Hunt,6819,1,64131,Directing
Morgan Neville,6820,0,228643,Directing
Chris Paine,6821,0,74589,Directing
Greg Berlanti,6822,0,88967,Directing
Marc Levin,6823,0,82286,Directing
Richard Dutcher,6824,0,114925,Directing
Khalid Mohammed,6825,0,224751,Directing
Gia Coppola,6826,0,1193602,Directing
Scandar Copti,6827,0,91602,Directing
Goran Dukic,6828,0,74272,Directing
Mike Cahill,6829,0,45459,Directing
Kyle Rankin,6830,0,88832,Directing
Joshua Oppenheimer,6831,0,53296,Directing
Alex Gibney,6832,0,71797,Directing
Paul Crowder,6833,0,4339,Directing
Rohit Jagessar,6834,0,1867383,Directing
Anthony Powell,6835,0,1182832,Directing
Kief Davidson,6836,0,129921,Directing
Johnny Remo,6837,0,1023720,Directing
Vivek Agnihotri,6838,0,126763,Directing
Ti West,6839,0,101542,Directing
Nick Tomnay,6840,0,550681,Directing
Nickolas Perry,6841,0,137392,Directing
Dan Zukovic,6842,0,158480,Directing
Becky Smith,6843,0,939176,Directing
Eric Nicholas,6844,0,103031,Directing
Benjamin Dickinson,6845,0,101810,Directing
Hal Haberman,6846,0,75919,Directing
Frank Whaley,6847,0,11805,Directing
Amat Escalante,6848,0,56375,Directing
Katherine Brooks,6849,1,84515,Directing
David Cross,6850,0,212,Directing
Randall Rubin,6851,0,92834,Directing
Robert Bennett,6852,0,194915,Directing
Mary Pat Kelly,6853,1,568822,Directing
Lori Petty,6854,1,15309,Directing
Charlie Levi,6855,0,1467662,Directing
Kevin Hamedani,6856,0,115627,Directing
David DeCoteau,6857,0,97618,Directing
Mikel Rueda,6858,0,1012105,Directing
Stefan C. Schaefer,6859,0,227945,Directing
Michael Taliferro,6860,0,87360,Directing
Katie Aselton,6861,1,221944,Directing
Robert Heath,6862,0,145045,Directing
D. Stevens,6863,0,146026,Directing
Jeffrey St. Jules,6864,0,1196522,Directing
Robert Hall,6865,0,82101,Directing
Kevin King,6866,0,1188585,Directing
Jonathan Meyers,6867,0,985146,Directing
Ralph Nelson,6868,0,16888,Directing
Blair Erickson,6869,0,1191051,Directing
Allison Burnett,6870,1,54781,Directing
Richard Schenkman,6871,0,76462,Directing
Sanjay Rawal,6872,0,1341629,Directing
Kat Coiro,6873,0,939123,Directing
Cristian Mungiu,6874,0,20657,Directing
Joseph Graham,6875,0,146275,Directing
Maryam Keshavarz,6876,1,549971,Directing
Ramaa Mosley,6877,0,1085904,Directing
C. Jay Cox,6878,0,69737,Directing
Mariette Monpierre,6879,0,1124971,Directing
Tommy Oliver,6880,0,1150712,Directing
Jamie Travis,6881,0,930629,Directing
Rich Christiano,6882,0,122842,Directing
Natalie Bible',6883,0,1517664,Directing
Asghar Farhadi,6884,0,229931,Directing
Justin Molotnikov,6885,0,222098,Directing
G.W. Pabst,6886,0,13899,Directing
Jorge Gaggero,6887,0,1018728,Directing
Michael Burke,6888,0,42952,Directing
Catherine Jelski,6889,1,210562,Directing
Shane Dawson,6890,0,168349,Directing
Ryan Little,6891,0,63477,Directing
Clark Baker,6892,0,554900,Directing
Dave Willis,6893,0,74339,Directing
Ben Wheatley,6894,0,137467,Directing
Olly Blackburn,6895,0,74436,Directing
Christopher Hutson,6896,0,113682,Directing
David LaChapelle,6897,0,23590,Directing
Caryn Waechter,6898,0,544748,Directing
Emily Dell,6899,0,1058257,Directing
Valerie Red-Horse,6900,0,131455,Directing
Christopher Scott Cherot,6901,0,93133,Directing
H.M. Coakley,6902,0,688807,Directing
Randy Moore,6903,0,1140160,Directing
Chris Atkins,6904,0,1122434,Directing
Bill Benenson,6905,0,948217,Directing
Ryan Smith,6906,0,1100753,Directing
Travis Romero,6907,0,1110059,Directing
Anna Mastro,6908,0,62773,Directing
Mark Sandrich,6909,0,30165,Directing
Daniel Myrick,6910,0,26849,Directing
Michael Wadleigh,6911,0,57885,Directing
Gene Teigland,6912,0,1164825,Directing
Scott Ziehl,6913,0,43439,Directing
Richard Montoya,6914,0,57414,Directing
Johanna Schwartz,6915,0,1424432,Directing
Thomas Lilti,6916,0,231431,Directing
Michael Walker,6917,0,185995,Directing
U. Roberto Romano,6918,0,232190,Directing
Amy Holden Jones,6919,1,21371,Directing
Bla Zavr nik,6920,0,1380244,Directing
Pan Nalin,6921,0,7324,Directing
Joe Camp,6922,0,94787,Directing
Matt Walsh,6923,0,59841,Directing
John 'Bud' Cardos,6924,0,97966,Directing
Marilyn Agrelo,6925,1,229374,Directing
Brian Baugh,6926,0,125637,Directing
Patrick Creadon,6927,0,116330,Directing
Barry W. Blaustein,6928,0,57328,Directing
Kurt Hale,6929,0,288712,Directing
Siddiq Barmak,6930,0,77273,Directing
Joseph Dorman,6931,0,656971,Directing
Greg Harrison,6932,0,17042,Directing
Jacob Aaron Estes,6933,0,72034,Directing
Eric Schaeffer,6934,0,68185,Directing
Neema Barnette,6935,1,105882,Directing
Joe Swanberg,6936,0,40863,Directing
Molly Bernstein,6937,0,1115066,Directing
Marius Markevicius,6938,0,930701,Directing
Tom DiCillo,6939,0,6400,Directing
Quentin Dupieux,6940,0,133398,Directing
Alex Smith,6941,0,641437,Directing
Gareth Edwards,6942,0,129894,Directing
Jonathan Parker,6943,0,132812,Directing
Sol Tryon,6944,0,93022,Directing
Alex Craig Mann,6945,0,92287,Directing
Stephen Kijak,6946,0,107168,Directing
William Gazecki,6947,0,139537,Directing
Michael Hoffman Jr.,6948,0,98541,Directing
Georgia Hilton,6949,0,1184351,Directing
Jack Heller,6950,0,155945,Directing
Fernando Baez Mella,6951,0,1070682,Directing
Warren Sheppard,6952,0,1571422,Directing
Justin Paul Miller,6953,0,1519326,Directing
Joel Paul Reisig,6954,0,88506,Directing
Catherine Gund,6955,0,1161761,Directing
Hans Canosa,6956,0,78481,Directing
Matthew Watts,6957,0,1291408,Directing
Lloyd Bacon,6958,0,21305,Directing
Kay Pollak,6959,0,6284,Directing
Eric England,6960,0,582527,Directing
Sue Corcoran,6961,0,1116801,Directing
Jonathan Caouette,6962,0,17108,Directing
Matt Jackson,6963,0,1425142,Directing
Lucio Fulci,6964,0,29433,Directing
Paul Fox,6965,0,82641,Directing
Cassandra Nicolaou,6966,0,545261,Directing
Ingmar Bergman,6967,0,6648,Directing
D.W. Griffith,6968,0,100036,Directing
Roger Nygard,6969,0,63983,Directing
Harry Beaumont,6970,0,145605,Directing
Franck Khalfoun,6971,0,64211,Directing
Mor Loushy,6972,0,1414864,Directing
Henry Alex Rubin,6973,0,82839,Directing
Sam Firstenberg,6974,0,72543,Directing
Doug Block,6975,0,586066,Directing
Chad Kapper,6976,0,1557430,Directing
Paul Fierlinger,6977,0,146883,Directing
Yorgos Lanthimos,6978,0,122423,Directing
Lauren Lazin,6979,0,1110343,Directing
Gregory Widen,6980,0,28902,Directing
Niall Johnson,6981,0,58547,Directing
Eric Mendelsohn,6982,0,115226,Directing
Jean-Luc Godard,6983,0,3776,Directing
Kim Longinotto,6984,0,1046935,Directing
Michael Roemer,6985,0,1043404,Directing
Eddie O'Flaherty,6986,0,112632,Directing
Babar Ahmed,6987,0,125044,Directing
John D. Hancock,6988,0,79726,Directing
Paul Bartel,6989,0,101377,Directing
Jason Marsden,6990,0,61983,Directing
Pece Dingo,6991,0,1708905,Directing
Jerome Elston Scott,6992,0,1424519,Directing
Étienne Faure,6993,0,1555903,Directing
Herb Freed,6994,0,22423,Directing
Jack Perez,6995,0,65242,Directing
Craig Zobel,6996,0,79434,Directing
Maria Maggenti,6997,1,86035,Directing
Piyush Dinker Pandya,6998,0,109026,Directing
Emma-Kate Croghan,6999,0,142513,Directing
Bill Plympton,7000,0,126125,Directing
Drake Doremus,7001,0,132964,Directing
Michael Kang,7002,0,86262,Directing
Lori Silverbush,7003,0,930628,Directing
Stuart Hazeldine,7004,0,105239,Directing
Hilary Brougher,7005,1,85925,Directing
Rachel Goldenberg,7006,0,110876,Directing
Corbin Bernsen,7007,0,21246,Directing
Jamin Winans,7008,0,92743,Directing
Tom Seidman ,7009,0,582841,Directing
Matt Cimber,7010,0,140086,Directing
Andrew Hyatt,7011,0,1331465,Directing
Kristin Rizzo,7012,0,1460398,Directing
Zoran Lisinac,7013,0,1155992,Directing
James O'Brien,7014,0,1562428,Directing
Tom Putnam,7015,0,1111709,Directing
Jon Matthews,7016,0,193390,Directing
Al Silliman Jr.,7017,0,558559,Directing
Eugène Lourié,7018,0,11558,Directing
Lowell Sherman,7019,0,116186,Directing
David Evans ,7020,0,557883,Directing
Sherman Alexie,7021,0,1201090,Directing
Justin Dillon,7022,0,1553042,Directing
Stevan Mena,7023,0,151017,Directing
Livingston Oden,7024,0,1686666,Directing
Chris Marker,7025,0,9956,Directing
Carl Theodor Dreyer,7026,0,11572,Directing
Marianna Palka,7027,1,77775,Directing
Ricki Stern,7028,1,74105,Directing
Nadia Tass,7029,0,15672,Directing
James Kerwin,7030,0,1187357,Directing
Darren Press,7031,0,1514634,Directing
Rania Attieh,7032,0,1330498,Directing
Sharon Greytak,7033,0,1375627,Directing
Majid Majidi,7034,0,110695,Directing
Andrew Haigh,7035,0,586002,Directing
Cary Bell,7036,0,1288774,Directing
Nicolae Constantin Tanase,7037,0,1476699,Directing
Melvin Van Peebles,7038,0,135650,Directing
Ken Roht,7039,0,1677569,Directing
Robinson Devor,7040,0,101515,Directing
Michel O. Scott,7041,0,107447,Directing
Pat Holden,7042,0,88323,Directing
Eric Bugbee,7043,0,1562421,Directing
Bill Melendez,7044,0,94011,Directing
Dena Seidel,7045,0,1456123,Directing
Deborah Anderson,7046,0,1162816,Directing
Sara Newens,7047,0,1448550,Directing
Sai Varadan,7048,0,1343876,Directing
Lynn Shelton,7049,1,90492,Directing
David Hewlett,7050,0,5892,Directing
Nate Parker,7051,0,77277,Directing
Nathan Smith Jones,7052,0,1314011,Directing
Travis Cluff,7053,0,1401541,Directing
Robert Townsend,7054,0,68750,Directing
Jamaa Fanaka,7055,0,932993,Directing
Larry Blamire,7056,0,88837,Directing
Stephen Langford,7057,0,99240,Directing
E.L. Katz,7058,0,84697,Directing
Lisanne Pajot,7059,0,1044256,Directing
Dan Reed,7060,0,74626,Directing
John Reinhardt,7061,0,114396,Directing
Patrick Ryan Sims,7062,0,1321304,Directing
László Benedek,7063,0,89981,Directing
Jason Miller,7064,0,1645102,Directing
Sut Jhally,7065,0,1184450,Directing
Julie Davis,7066,1,87033,Directing
Myles Berkowitz,7067,0,162102,Directing
Brett Piper,7068,0,98094,Directing
Brandon Trost,7069,0,64227,Directing
Joseph Green,7070,0,110726,Directing
Wade Gasque,7071,0,1366270,Directing
Daniel Schechter,7072,0,90575,Directing
Matt Johnson,7073,0,1144092,Directing
Bruno Barreto,7074,0,69719,Directing
Lena Dunham,7075,1,139135,Directing
Terron R. Parsons,7076,0,1434676,Directing
Daniel Mellitz,7077,0,1289580,Directing
Jem Cohen,7078,0,74971,Directing
Andrew Leman,7079,0,229182,Directing
Dave Carroll,7080,0,1168852,Directing
William Eubank,7081,0,125324,Directing
Patrick Meaney,7082,0,220274,Directing
Chad Hartigan,7083,0,1031144,Directing
Malcolm Goodwin,7084,0,57997,Directing
Kevin Jordan,7085,0,85242,Directing
Kirk Loudon,7086,0,1429671,Directing
Travis Legge,7087,0,1263110,Directing
Collin Joseph Neal,7088,0,1360439,Directing
Bradley Rust Gray,7089,0,131388,Directing
Mike Bruce,7090,0,558540,Directing
Andrew Bujalski,7091,0,40864,Directing
Damir Catic,7092,0,1263945,Directing
James Bidgood,7093,0,237393,Directing
Eric Eason,7094,0,151092,Directing
Joseph Mazzella,7095,0,1532382,Directing
Marcus Nispel,7096,0,29922,Directing
Jim Chuchu,7097,0,1360240,Directing
Daryl Wein,7098,0,131870,Directing
Jason Trost,7099,0,1009255,Directing
Jafar Panahi,7100,0,120229,Directing
Ivan Kavanagh,7101,0,1310498,Directing
Kiyoshi Kurosawa,7102,0,26882,Directing
Tadeo Garcia,7103,0,1398500,Directing
Thomas L. Phillips,7104,0,1171387,Directing
Ash Baron-Cohen,7105,0,77465,Directing
Shane Carruth,7106,0,76624,Directing
Neill Dela Llana,7107,0,1174437,Directing
Scott Smith,7108,0,1219158,Directing
Daniel Hsia,7109,0,208138,Directing
Brian Herzlinger,7110,0,85563,Directing
